date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,obos_main,Dealer_Hedging,Dealer_self,Foreign_Investor,Investment_Trust
2022-03-07,1477,1687454,367188810,221.5,223.0,215.0,215.5,-7.5,1637,1829845.0,-3.0,-60610.0,256687.0,-216000.0
2022-03-08,1477,2749247,563441924,212.0,213.0,201.0,204.0,-11.5,2645,2933102.0,-3005.0,-350347.0,1153173.0,-184000.0
2022-03-09,1477,698830,144681575,209.0,209.0,205.0,207.5,3.5,750,957716.0,1000.0,-23100.0,-26694.0,-199000.0
2022-03-10,1477,5051084,1002805495,208.0,211.0,192.0,197.5,-10.0,4383,3951413.0,-2299.0,-66125.0,-695649.0,-532000.0
2022-03-11,1477,3112402,603865302,196.0,199.0,190.0,197.0,-0.5,2593,2743812.0,-472.0,19981.0,166939.0,-304000.0
2022-03-14,1477,1530882,304671373,198.5,200.5,196.5,199.5,2.5,1061,1446531.0,0.0,-3102.0,-128376.0,1000.0
2022-03-15,1477,657208,128412661,199.0,199.0,193.0,193.5,-6.0,771,734807.0,-3.0,-419.0,-174112.0,0.0
2022-03-16,1477,806564,156870588,197.5,197.5,192.5,194.5,1.0,751,933369.0,999.0,-5244.0,131479.0,1000.0
2022-03-17,1477,753723,148307062,197.0,199.5,195.5,196.5,2.0,736,788419.0,0.0,66694.0,-187756.0,0.0
2022-03-18,1477,720215,141785097,196.5,198.5,195.0,196.0,-0.5,745,794889.0,0.0,27511.0,-290299.0,-30000.0
2022-03-21,1477,917841,182285037,196.5,201.0,196.5,198.5,2.5,920,1096768.0,3000.0,62840.0,-265308.0,-160000.0
2022-03-22,1477,793856,155116782,198.0,198.0,194.0,195.5,-3.0,889,840630.0,0.0,1048.0,-217784.0,0.0
2022-03-23,1477,1598670,320890951,198.5,203.5,198.0,202.5,7.0,1336,1374013.0,15000.0,28000.0,19888.0,-132000.0
2022-03-24,1477,1395240,281594474,199.5,204.0,199.5,200.5,-2.0,1146,1797082.0,-4000.0,-8347.0,-553448.0,5000.0
2022-03-25,1477,1189859,237249504,203.5,204.5,196.5,197.0,-3.5,1081,1314514.0,-5010.0,29257.0,-123621.0,-138000.0
2022-03-28,1477,997916,197212561,197.0,199.5,195.0,199.0,2.0,778,1107526.0,1000.0,1147.0,-32625.0,100000.0
2022-03-29,1477,1025712,202792877,199.0,200.0,196.0,196.5,-2.5,924,1521578.0,0.0,2492.0,123225.0,1000.0
2022-03-30,1477,2350793,481060576,198.0,208.0,198.0,207.0,10.5,1907,1793118.0,31000.0,26000.0,570557.0,100000.0
2022-03-31,1477,1369416,281286458,206.5,207.5,203.0,205.5,-1.5,1275,1536480.0,-27000.0,-19310.0,-507854.0,-9000.0
2022-04-01,1477,999978,204733880,204.5,206.5,200.5,206.5,1.0,707,1048603.0,1000.0,-184.0,-87597.0,0.0
2022-04-06,1477,1977804,405070049,206.0,208.0,200.0,207.0,0.5,1421,2246559.0,0.0,-4393.0,-324718.0,0.0
2022-04-07,1477,2335428,473429437,204.0,207.0,200.0,200.5,-6.5,1686,2790151.0,1000.0,-21718.0,-821690.0,6000.0
2022-04-08,1477,1024920,205398495,200.5,201.5,198.5,201.0,0.5,755,1217366.0,1000.0,-17443.0,-478287.0,6000.0
2022-04-11,1477,1451311,286355555,201.0,201.0,195.0,195.0,-6.0,1219,1825711.0,-3000.0,-60088.0,-830634.0,0.0
2022-04-12,1477,1619301,311278853,193.0,195.0,190.0,191.5,-3.5,1044,1130520.0,6000.0,19372.0,-869755.0,-98703.0
2022-04-13,1477,2164949,416393692,192.0,196.0,190.5,192.0,0.5,1541,2299431.0,-2000.0,12400.0,-486064.0,1000.0
2022-04-14,1477,1944022,358883356,185.0,185.5,181.5,183.0,0.0,1533,1131742.0,-8000.0,0.0,582857.0,-178.0
2022-04-15,1477,1728146,304332761,182.5,182.5,174.0,175.0,-8.0,1877,1641722.0,-1000.0,-96781.0,-113244.0,-64000.0
2022-04-18,1477,3752315,645078505,175.5,175.5,169.5,172.0,-3.0,2361,3974717.0,0.0,-8569.0,86652.0,-259000.0
2022-04-19,1477,1725767,301200647,173.0,177.0,172.0,175.5,3.5,1265,2468064.0,2000.0,39.0,-54000.0,-161000.0
2022-04-20,1477,3213660,553483841,174.0,175.5,170.0,174.0,-1.5,2167,3891904.0,-4000.0,-27039.0,-908300.0,179000.0
2022-04-21,1477,4706105,876960563,179.0,190.5,177.0,190.5,16.5,3341,3891904.0,19473.0,24308.0,-152292.0,1481000.0
2022-04-22,1477,4719085,892904698,189.0,194.0,185.0,189.5,-1.0,5273,4049013.0,-5000.0,91396.0,-1213000.0,1713000.0
2022-04-25,1477,2066246,371139795,184.0,184.0,177.5,180.0,-9.5,2560,2203706.0,-7000.0,-118648.0,-575538.0,483498.0
2022-04-26,1477,2314522,426347776,180.0,187.5,180.0,185.5,5.5,1537,1918794.0,6000.0,-9256.0,-367276.0,478000.0
2022-04-27,1477,1463694,261331907,180.0,180.0,176.0,179.5,-6.0,1607,1171754.0,2000.0,-32375.0,-391096.0,75000.0
2022-04-28,1477,739195,132341277,179.5,181.0,176.5,178.0,-1.5,623,893312.0,14071.0,-1076.0,-107085.0,72000.0
2022-04-29,1477,2841172,520586956,179.0,187.5,179.0,183.0,5.0,1841,2650643.0,22000.0,8646.0,373000.0,39000.0
2022-05-03,1477,1340597,240595575,187.0,187.0,177.0,179.0,-4.0,2107,1216018.0,-18000.0,-758.0,349885.0,-482182.0
2022-05-04,1477,1305852,237304596,180.0,184.5,180.0,180.5,1.5,1008,1652485.0,2000.0,909.0,-352569.0,0.0
2022-05-05,1477,2135512,384949765,183.5,183.5,178.5,180.0,-0.5,2044,2827766.0,-1000.0,2876.0,865000.0,-499000.0
2022-05-06,1477,7653988,1258460654,171.0,171.0,162.0,163.5,-16.5,5765,8025753.0,-6863.0,9630.0,-5307612.0,-155000.0
2022-05-09,1477,4283482,682776694,160.5,163.0,157.0,159.5,-4.0,3028,4038294.0,-21000.0,4651.0,577586.0,2000.0
2022-05-10,1477,3409351,535809247,157.0,161.0,155.0,158.5,-1.0,2843,3654768.0,1627.0,-160383.0,1315544.0,-412000.0
2022-05-11,1477,3113641,495146889,157.5,163.5,156.0,160.0,1.5,2573,3026076.0,-1000.0,-2444.0,512755.0,-792832.0
2022-05-12,1477,1465189,236609545,158.0,163.0,158.0,163.0,3.0,1184,1088965.0,1000.0,29000.0,308585.0,0.0
2022-05-13,1477,1595820,264883234,163.5,168.0,162.5,165.5,2.5,1403,1327511.0,2000.0,56921.0,278712.0,11000.0
2022-05-16,1477,949529,156387870,167.5,168.0,163.0,164.5,-1.0,2622,787000.0,-1000.0,19999.0,94543.0,1000.0
2022-05-17,1477,1498922,253083338,165.0,170.5,165.0,169.5,5.0,1036,1515058.0,31000.0,3999.0,219000.0,0.0
2022-05-18,1477,1394975,236332828,168.0,171.0,167.0,171.0,1.5,1059,1851663.0,-1000.0,-5000.0,73631.0,0.0
2022-05-19,1477,2395402,387486841,165.0,165.0,160.0,162.0,-9.0,3155,2562474.0,-2927.0,1852.0,-717744.0,-83000.0
2022-05-20,1477,1361495,218890413,162.5,163.5,159.5,160.0,-2.0,1237,1294143.0,-8000.0,1737.0,-239066.0,0.0
2022-05-23,1477,2338517,369541461,160.0,161.0,156.5,158.5,-1.5,2207,2519919.0,0.0,6880.0,789000.0,-356229.0
2022-05-24,1477,896524,142234613,159.0,161.0,157.0,158.0,-0.5,825,710097.0,-10000.0,-1683.0,-202912.0,0.0
2022-05-25,1477,1518170,237326167,158.0,159.0,154.5,157.0,-1.0,1371,1237603.0,-2000.0,16350.0,27000.0,-206.0
2022-05-26,1477,1738228,271537849,157.5,159.0,155.0,155.5,-1.5,1340,1934980.0,0.0,-7520.0,387000.0,-55000.0
2022-05-27,1477,2292807,356281937,157.0,158.0,154.5,155.5,0.0,1663,2171718.0,0.0,-18900.0,-370000.0,-16803.0
2022-05-30,1477,1078628,172294381,157.5,161.5,157.0,160.5,5.0,983,878949.0,3000.0,5995.0,436000.0,17000.0
2022-05-31,1477,1538974,251074021,160.0,164.0,159.5,164.0,3.5,1176,1602497.0,573.0,98388.0,237574.0,0.0
2022-06-01,1477,678350,111138814,163.5,165.5,163.0,163.0,-1.0,637,776805.0,1000.0,40000.0,-278000.0,0.0
2022-06-02,1477,517780,84634799,163.0,164.5,161.0,164.0,1.0,540,543792.0,-1000.0,8952.0,59064.0,0.0
2022-06-06,1477,367947,60534352,164.5,165.5,163.0,165.0,1.0,399,393692.0,2296.0,9367.0,-157775.0,0.0
2022-06-07,1477,1261572,206846943,168.0,168.0,162.0,162.5,-2.5,1228,1175018.0,-1000.0,478.0,-236000.0,-2000.0
2022-06-08,1477,2397627,398808860,164.0,168.5,164.0,166.5,4.0,1939,1920702.0,4000.0,9498.0,481368.0,-4000.0
2022-06-09,1477,1412549,233103179,165.0,166.5,163.0,166.0,-0.5,1479,1588987.0,1000.0,-4054.0,148524.0,0.0
2022-06-10,1477,684935,113230544,164.5,167.0,163.0,167.0,1.0,721,695808.0,-5000.0,5708.0,169000.0,1000.0
2022-06-13,1477,986962,159971045,163.5,163.5,160.0,163.0,-4.0,889,954377.0,-664.0,5185.0,-399693.0,3000.0
2022-06-14,1477,667666,107833846,162.0,163.0,160.0,162.5,-0.5,865,780185.0,1000.0,6729.0,-151057.0,0.0
2022-06-15,1477,1258461,203110307,162.0,163.0,160.0,161.5,-1.0,1183,1583004.0,-99.0,-14530.0,-90551.0,0.0
2022-06-16,1477,1789468,290689957,164.0,166.5,158.0,158.5,-3.0,1423,1525191.0,4000.0,6374.0,-165041.0,0.0
2022-06-17,1477,2909299,467034783,157.5,165.5,156.0,159.5,1.0,2444,1942982.0,19000.0,8748.0,107962.0,627000.0
2022-06-20,1477,1240486,198537572,163.0,163.0,157.5,157.5,-2.0,1075,1133060.0,-14000.0,-387.0,-455000.0,405000.0
2022-06-21,1477,661392,106318651,160.0,162.5,158.5,162.0,4.5,679,597908.0,1000.0,11000.0,178000.0,2000.0
2022-06-22,1477,1249412,203545078,163.0,164.5,161.0,162.5,0.5,1085,1001033.0,6000.0,10851.0,-33000.0,1000.0
2022-06-23,1477,1169929,189674757,164.0,164.5,160.5,163.0,0.5,1050,1141230.0,0.0,33555.0,-37200.0,0.0
2022-06-24,1477,1692161,274189979,164.0,164.5,159.0,162.5,-0.5,1377,1306471.0,6000.0,62762.0,-66000.0,0.0
2022-06-27,1477,1212462,197039250,163.5,164.0,161.0,163.5,1.0,1197,1389241.0,-3000.0,35689.0,-127000.0,0.0
2022-06-28,1477,1323822,211454535,162.5,163.0,158.0,158.5,-5.0,1226,1233838.0,2000.0,-204.0,-475000.0,0.0
2022-06-29,1477,7503268,1091414584,153.0,153.0,143.0,144.0,-14.5,6418,5111691.0,-3695.0,-21977.0,-1743103.0,-35000.0
2022-06-30,1477,5107838,715286583,143.0,144.0,136.5,141.0,-3.0,4458,3894933.0,14403.0,48523.0,382443.0,-136000.0
2022-07-01,1477,1599870,224266012,140.5,143.5,138.5,139.5,-1.5,1355,1502095.0,10479.0,4401.0,-427000.0,-2000.0
2022-07-04,1477,982041,136485714,139.0,141.5,137.5,138.5,-1.0,940,815382.0,-5907.0,25996.0,-309924.0,-10068.0
2022-07-05,1477,1194195,169974280,141.5,145.0,140.0,142.0,3.5,1256,853673.0,20994.0,15694.0,101522.0,-32909.0
2022-07-06,1477,974878,139205767,142.5,144.5,141.5,142.0,0.0,1594,699113.0,319.0,-2088.0,55000.0,-12000.0
2022-07-07,1477,1591742,231889802,142.0,147.5,141.0,147.0,5.0,1261,909209.0,1000.0,42121.0,333483.0,-32000.0
2022-07-08,1477,1464675,215521175,146.5,149.0,144.0,147.5,0.5,1235,1296777.0,-15000.0,1421.0,-11899.0,-1000.0
2022-07-11,1477,425239,62206432,148.5,149.0,145.5,145.5,-2.0,1611,368837.0,-4024.0,7528.0,-133447.0,-7000.0
2022-07-12,1477,2698907,370538160,141.0,141.0,135.0,136.5,-9.0,2575,2517230.0,-26000.0,-73404.0,-1293174.0,-6000.0
2022-07-13,1477,3013771,410249166,140.0,140.0,134.5,135.5,-1.0,2224,3288797.0,12000.0,21423.0,667061.0,-599000.0
2022-07-14,1477,2552786,348754689,136.0,139.0,134.0,138.0,2.5,2319,2617472.0,33719.0,22661.0,899000.0,-874197.0
2022-07-15,1477,1324833,182193339,138.0,139.0,135.5,138.0,0.0,1233,1333698.0,-13000.0,14878.0,81628.0,-31000.0
2022-07-18,1477,1618680,229187265,140.5,144.0,139.5,140.5,2.5,1776,1556254.0,26000.0,66572.0,494100.0,-334000.0
2022-07-19,1477,1023914,145496788,140.5,143.5,140.5,143.0,2.5,972,1112214.0,-9000.0,-16114.0,261000.0,-311000.0
2022-07-20,1477,1959781,281425197,144.0,146.5,142.0,143.0,0.0,2208,2040795.0,-8000.0,-19777.0,285873.0,-419000.0
2022-07-21,1477,1310932,188634129,144.0,146.0,142.0,145.5,2.5,966,1379769.0,-4000.0,-14064.0,604724.0,-302000.0
2022-07-22,1477,1151463,166759865,145.0,147.0,143.5,144.5,-1.0,1413,1235673.0,-6223.0,-640.0,21000.0,-287000.0
2022-07-25,1477,610264,87946875,144.0,145.0,142.5,144.5,0.0,561,401279.0,-1000.0,-3982.0,-33000.0,-11000.0
2022-07-26,1477,1649064,230741254,144.5,144.5,137.5,138.5,-6.0,2373,1259352.0,-12000.0,-60075.0,-561537.0,2000.0
2022-07-27,1477,1353294,185264407,138.0,139.5,135.0,139.0,0.5,1467,996614.0,18000.0,2119.0,115422.0,-49000.0
2022-07-28,1477,1857286,253443306,140.0,140.0,135.0,135.5,-3.5,1933,1621766.0,-7000.0,-14781.0,-1095215.0,178000.0
2022-07-29,1477,2082385,293482522,137.0,143.5,136.5,141.5,6.0,1748,1733259.0,92000.0,155736.0,353992.0,1000.0
2022-08-01,1477,1386274,199615937,143.0,146.5,142.5,144.0,2.5,1104,1210528.0,7871.0,11487.0,-488000.0,0.0
2022-08-02,1477,1326073,188738210,142.0,144.5,140.0,143.0,-1.0,1713,1084512.0,-18000.0,7757.0,-151000.0,1000.0
2022-08-03,1477,1446756,208642180,142.0,145.5,142.0,145.0,2.0,1128,1373631.0,4000.0,2000.0,15000.0,0.0
2022-08-04,1477,7047175,1047558791,148.5,153.0,144.0,152.0,7.0,5056,3522046.0,59000.0,-45791.0,-495000.0,111000.0
2022-08-05,1477,9473156,1538281687,157.0,166.0,156.0,162.5,10.5,9180,5836061.0,-110000.0,-149983.0,561600.0,671000.0
2022-08-08,1477,3059218,499368728,162.5,165.5,160.0,162.5,0.0,5307,1918430.0,-9000.0,3000.0,-449000.0,104000.0
2022-08-09,1477,2203559,362125622,162.5,166.0,161.0,165.5,3.0,3441,1682072.0,16000.0,16000.0,91000.0,1000.0
2022-08-10,1477,4053874,652584751,160.0,163.0,157.5,162.5,-3.0,3429,3175796.0,-2000.0,-5698.0,-708000.0,137000.0
2022-08-11,1477,9855414,1720748952,167.5,178.5,167.5,178.5,16.0,7673,8554924.0,21700.0,83740.0,213000.0,1196000.0
2022-08-12,1477,12777257,2313375256,180.5,184.5,177.0,184.0,5.5,12837,7540588.0,9000.0,-23888.0,1592000.0,1326000.0
2022-08-15,1477,4628834,854838364,185.0,186.5,182.0,185.0,1.0,3553,2798027.0,-30000.0,-47413.0,-427000.0,334000.0
2022-08-16,1477,2437277,443705852,182.0,184.0,179.0,183.0,-2.0,2073,1254748.0,4000.0,33295.0,200000.0,0.0
2022-08-17,1477,2025179,370903233,183.0,185.5,181.5,183.5,0.5,1640,1882173.0,-1272.0,-102000.0,51000.0,-11000.0
2022-08-18,1477,3933180,705095746,179.0,182.5,175.5,181.5,-2.0,3100,2284271.0,-11000.0,-178001.0,-265500.0,184000.0
2022-08-19,1477,2404823,428878082,178.5,181.0,177.0,178.0,-3.5,4257,1796784.0,-9000.0,576.0,-504286.0,-55000.0
2022-08-22,1477,2153041,379376327,174.5,178.0,174.0,177.0,-1.0,1880,2161742.0,2000.0,-28000.0,409000.0,-65000.0
2022-08-23,1477,3536041,627109115,174.5,181.5,174.0,177.5,0.5,7578,2090271.0,82000.0,39189.0,-516000.0,664000.0
2022-08-24,1477,3667652,666493711,178.0,183.5,177.5,183.0,5.5,4986,2925648.0,21000.0,54000.0,-324000.0,1375000.0
2022-08-25,1477,4549418,845715904,185.0,188.0,182.0,187.0,4.0,4507,3606945.0,-7000.0,42815.0,-591000.0,899000.0
2022-08-26,1477,1950081,361757769,188.0,189.5,183.5,184.5,-2.5,7024,1431958.0,-40000.0,2000.0,-329000.0,1000.0
2022-08-29,1477,1771151,316165688,177.5,180.5,176.5,178.5,-6.0,3783,1811708.0,-18000.0,-29051.0,508225.0,0.0
2022-08-30,1477,1447573,257412274,178.0,180.0,176.5,178.0,-0.5,3523,1182857.0,4000.0,35000.0,10500.0,0.0
2022-08-31,1477,4649501,847065594,182.0,186.0,179.0,180.5,2.5,9127,2157956.0,70000.0,-14295.0,414000.0,325000.0
2022-09-01,1477,4861107,888419331,181.5,186.0,179.0,185.0,4.5,3808,3575319.0,306940.0,-79001.0,888000.0,452000.0
2022-09-02,1477,5162433,965241718,185.0,192.5,183.0,185.0,0.0,7286,2134429.0,-253719.0,-6396.0,-71287.0,403000.0
2022-09-05,1477,9578734,1861929480,195.0,200.5,188.5,189.0,4.0,8029,3232572.0,4839.0,-33709.0,1063144.0,-7000.0
2022-09-06,1477,3702395,704003917,191.0,197.0,185.5,187.0,-2.0,6057,1778950.0,7642.0,-26000.0,-381800.0,177000.0
2022-09-07,1477,1924453,359724214,187.0,189.5,182.5,188.5,1.5,2159,1005684.0,-49179.0,-25000.0,277484.0,0.0
2022-09-08,1477,4257411,829022715,188.5,198.0,186.5,198.0,9.5,3892,3160083.0,178997.0,-7999.0,878800.0,99000.0
2022-09-12,1477,2587635,511750673,199.0,200.5,196.0,197.0,-1.0,2698,2632606.0,-96000.0,18404.0,132572.0,295000.0
2022-09-13,1477,6411394,1310259690,201.5,207.5,199.5,204.5,7.5,5738,4273687.0,131000.0,58.0,1390464.0,985000.0
2022-09-14,1477,5569901,1142765254,201.5,208.5,200.0,205.0,0.5,6166,3564608.0,-10015.0,-22113.0,723778.0,460000.0
2022-09-15,1477,4078770,855498053,208.0,212.5,205.5,210.5,5.5,7937,3456756.0,-87212.0,-30515.0,1554000.0,-19000.0
2022-09-16,1477,4341759,887962216,210.0,211.0,200.5,204.5,-6.0,8749,3166758.0,-158392.0,-27100.0,615019.0,48000.0
2022-09-19,1477,1601769,321905050,204.0,204.0,198.5,201.5,-3.0,3970,1257706.0,28000.0,-6137.0,175000.0,1000.0
2022-09-20,1477,1020662,206370097,204.0,204.0,200.5,202.0,0.5,1052,810659.0,41792.0,-3866.0,184000.0,28000.0
2022-09-21,1477,1199855,241340788,202.0,204.0,199.0,201.0,-1.0,2930,1101133.0,23000.0,78000.0,-45057.0,0.0
2022-09-22,1477,2585132,507167662,197.0,198.0,195.0,196.0,-5.0,5643,2650337.0,47000.0,84743.0,1024000.0,-704000.0
2022-09-23,1477,1717314,338789298,195.5,200.0,194.5,196.0,0.0,3245,1418549.0,-16160.0,6000.0,578000.0,-18000.0
2022-09-26,1477,2007722,382064862,194.0,194.0,187.5,190.0,-6.0,3234,1540566.0,-56693.0,18889.0,376993.0,14000.0
2022-09-27,1477,1252968,243373711,190.5,196.0,190.5,195.0,5.0,3496,1106853.0,33000.0,16071.0,419146.0,1000.0
2022-09-28,1477,1342529,255107592,195.0,195.0,188.0,189.0,-6.0,3005,926566.0,-34000.0,-3624.0,-61797.0,17000.0
2022-09-29,1477,3749762,721265853,193.0,198.0,188.0,192.0,3.0,5833,2042411.0,53280.0,-8781.0,472264.0,0.0
2022-09-30,1477,3544926,646738975,187.0,188.0,178.5,183.5,-8.5,9158,2568023.0,-51000.0,-69344.0,606000.0,-1028000.0
2022-10-03,1477,1959400,352884655,177.0,183.5,176.5,183.0,-0.5,2074,957684.0,-18000.0,7000.0,212000.0,-49000.0
2022-10-04,1477,1050334,197273569,185.5,190.0,185.5,188.0,5.0,856,991022.0,49000.0,-80000.0,180000.0,32000.0
2022-10-05,1477,2870788,540540249,190.0,191.5,183.0,191.0,3.0,3341,1655376.0,-41000.0,-28000.0,745756.0,-62000.0
2022-10-06,1477,2326892,454978208,192.0,198.5,190.5,198.5,7.5,2513,1637201.0,20043.0,-39000.0,846893.0,23000.0
2022-10-07,1477,1633160,323944955,197.0,201.5,195.5,197.5,-1.0,1844,1545821.0,-47000.0,0.0,-113000.0,356000.0
2022-10-11,1477,1595279,311289368,194.5,197.5,193.0,194.5,-3.0,1662,1231364.0,-32196.0,-3000.0,309893.0,31000.0
2022-10-12,1477,2556787,505615266,193.0,201.0,193.0,201.0,6.5,3265,1976415.0,77997.0,6000.0,859638.0,42000.0
2022-10-13,1477,1798739,354169437,200.0,202.0,193.0,196.0,-5.0,6372,1562722.0,-92868.0,-16000.0,46739.0,12000.0
2022-10-14,1477,2769533,558700019,202.0,204.5,198.5,199.0,3.0,2821,2235889.0,45208.0,29298.0,930000.0,35000.0
2022-10-17,1477,1092979,213677900,199.5,199.5,194.0,195.0,-4.0,3415,589421.0,-35001.0,62121.0,19262.0,1000.0
2022-10-18,1477,1277101,251561267,197.0,200.0,194.5,196.5,1.5,1733,931057.0,16000.0,17000.0,83000.0,32000.0
2022-10-19,1477,2928497,594726155,197.5,206.0,197.5,201.5,5.0,3479,1679217.0,75182.0,95338.0,199189.0,50000.0
2022-10-20,1477,3832120,742153222,200.0,200.0,189.5,195.5,-6.0,12320,2284358.0,-13000.0,61243.0,162567.0,127000.0
2022-10-21,1477,1349020,262351384,196.5,198.5,192.0,193.0,-2.5,3214,1286713.0,-2744.0,13000.0,-80000.0,95000.0
2022-10-24,1477,864057,168038807,196.0,197.5,192.5,192.5,-0.5,1864,708734.0,-8745.0,25000.0,26000.0,0.0
2022-10-25,1477,984936,188183709,194.5,194.5,189.0,191.0,-1.5,2804,651600.0,-9005.0,47577.0,15619.0,1000.0
2022-10-26,1477,1000189,193407637,193.5,195.0,191.0,194.5,3.5,1088,776600.0,15794.0,18026.0,105063.0,15000.0
2022-10-27,1477,1441110,287673157,196.0,202.0,195.5,201.5,7.0,1360,1156610.0,25649.0,-738.0,444000.0,171000.0
2022-10-28,1477,697685,140271721,200.5,203.5,198.5,200.5,-1.0,1038,474944.0,-18000.0,4139.0,139000.0,37000.0
2022-10-31,1477,727089,146409321,202.5,204.5,199.5,200.0,-0.5,1092,570833.0,3000.0,-4000.0,-142000.0,34487.0
2022-11-01,1477,577687,117170650,200.0,204.5,199.5,203.5,3.5,803,461059.0,26137.0,9000.0,13000.0,25000.0
